,timeStamp,price
640,Jan 26 2023,18.132655893884706
641,Jan 26 2023,18.381036449685716
642,Jan 26 2023,18.282580713375005
643,Jan 26 2023,18.107426150158343
644,Jan 26 2023,18.125498450809587
645,Jan 26 2023,18.005654101423413
646,Jan 26 2023,17.910990661914678
647,Jan 26 2023,17.95846566095743
648,Jan 26 2023,18.065236252687374
649,Jan 26 2023,18.160710062835435
650,Jan 26 2023,18.41881371375297
651,Jan 26 2023,18.13284607880734
652,Jan 26 2023,18.1356879688355
653,Jan 26 2023,18.079172947005095
654,Jan 26 2023,18.04878089859493
655,Jan 26 2023,18.00898433740002
656,Jan 26 2023,18.155368559042408
657,Jan 26 2023,18.127965341436095
658,Jan 26 2023,18.11835548410538
659,Jan 27 2023,18.11117862311865
660,Jan 27 2023,17.86044976033647
661,Jan 27 2023,17.662213499025057
662,Jan 27 2023,17.832521601239954
663,Jan 27 2023,17.822216073226546
664,Jan 27 2023,17.837437797302854
665,Jan 27 2023,18.056644820269785
666,Jan 27 2023,18.037064486050564
667,Jan 27 2023,18.15694410869713
668,Jan 27 2023,18.0941930582978
669,Jan 27 2023,18.056181333933402
670,Jan 27 2023,18.0223667296175
671,Jan 27 2023,17.987290539900215
672,Jan 27 2023,17.936238386593985
673,Jan 27 2023,17.848282501472866
674,Jan 27 2023,18.075831603715514
675,Jan 27 2023,18.043977647865404
676,Jan 27 2023,18.302290237147165
677,Jan 27 2023,18.713055848648974
678,Jan 27 2023,18.768434468771158
679,Jan 27 2023,19.06060994052139
680,Jan 27 2023,19.455675580682552
681,Jan 27 2023,19.844822795766518
682,Jan 27 2023,20.258836196405422
683,Jan 28 2023,21.306079326669032
684,Jan 28 2023,21.425960027356478
685,Jan 28 2023,20.843318784187822
686,Jan 28 2023,20.973773006883384
687,Jan 28 2023,21.012337839624262
688,Jan 28 2023,20.831187418944474
689,Jan 28 2023,20.71088788959011
690,Jan 28 2023,20.664526207330905
691,Jan 28 2023,20.52856813533554
692,Jan 28 2023,20.399204299072114
693,Jan 28 2023,20.4399841120123
694,Jan 28 2023,20.329332803706983
695,Jan 28 2023,20.4619805704649
696,Jan 28 2023,20.409879492115834
697,Jan 28 2023,20.322566723785553
698,Jan 28 2023,20.220633773622115
699,Jan 28 2023,20.595323335575145
700,Jan 28 2023,20.866330965172487
701,Jan 28 2023,20.984998960881725
702,Jan 28 2023,20.77114892779668
703,Jan 28 2023,20.805151241536045
704,Jan 28 2023,20.558026286940002
705,Jan 28 2023,20.57382425218909
706,Jan 28 2023,20.55371727058378
707,Jan 29 2023,20.576459342459632
708,Jan 29 2023,20.659657049795825
709,Jan 29 2023,20.602988036433537
710,Jan 29 2023,20.414663922004085
711,Jan 29 2023,20.343108860887913
712,Jan 29 2023,20.48506028683644
713,Jan 29 2023,20.64015632143684
714,Jan 29 2023,20.629386617240332
715,Jan 29 2023,20.405407914612606
716,Jan 29 2023,20.41941248117591
717,Jan 29 2023,20.531281122253937
718,Jan 29 2023,20.69368672439605
719,Jan 29 2023,20.67137019481618
720,Jan 29 2023,20.727708270475908
721,Jan 29 2023,20.6501405982681
722,Jan 29 2023,20.566702578392114
723,Jan 29 2023,20.59897360727884
724,Jan 29 2023,20.61339198859269
725,Jan 29 2023,20.921667396797798
726,Jan 29 2023,20.89368280777627
727,Jan 29 2023,20.99601362679955
728,Jan 29 2023,20.884747474854567
729,Jan 29 2023,20.913242522417303
730,Jan 29 2023,20.864251850383155
731,Jan 30 2023,21.059937918938083
732,Jan 30 2023,20.871209577682855
733,Jan 30 2023,20.570723625149185
734,Jan 30 2023,20.489054735567105
735,Jan 30 2023,20.645776237661245
736,Jan 30 2023,20.70609524447125
737,Jan 30 2023,20.711130281396372
738,Jan 30 2023,20.692978846240607
739,Jan 30 2023,20.692978846240607
740,Jan 30 2023,20.692978846240607
741,Jan 30 2023,20.742257745972132
742,Jan 30 2023,20.98491454812531
743,Jan 30 2023,19.968595642147807
744,Jan 30 2023,20.157622674165395
745,Jan 30 2023,20.032984962722907
746,Jan 30 2023,19.95356478435811
747,Jan 30 2023,19.954220160630754
748,Jan 30 2023,20.378170660607687
749,Jan 30 2023,20.38688758907004
750,Jan 30 2023,20.80854332892254
751,Jan 30 2023,20.749244299780838
752,Jan 30 2023,20.808145119138096
753,Jan 30 2023,20.218030766021236
754,Jan 30 2023,20.066901830365513
755,Jan 30 2023,20.041690590422007
756,Jan 30 2023,19.532271647471145
757,Jan 31 2023,19.757377679288524
758,Jan 31 2023,19.59980045793995
759,Jan 31 2023,19.686233306004944
760,Jan 31 2023,19.577928817969653
761,Jan 31 2023,19.62565065999191
762,Jan 31 2023,19.667257110709055
763,Jan 31 2023,19.567310941245857
764,Jan 31 2023,19.62075658951535
765,Jan 31 2023,19.756784904896836
766,Jan 31 2023,19.697288881496586
767,Jan 31 2023,19.636102304973868
768,Jan 31 2023,19.460848624264646
769,Jan 31 2023,19.52186509389275
770,Jan 31 2023,19.517988608614903
771,Jan 31 2023,19.760820574805305
772,Jan 31 2023,19.872343542838554
773,Jan 31 2023,19.95501846646748
774,Jan 31 2023,20.018291056819713
775,Jan 31 2023,20.025963894195346
776,Jan 31 2023,20.000493466998556
777,Jan 31 2023,20.063696838996666
778,Jan 31 2023,19.97216859009423
779,Jan 31 2023,19.73223830854683
780,Jan 31 2023,19.786615034550753
781,Feb 01 2023,19.84080271884167
782,Feb 01 2023,19.677141379002112
783,Feb 01 2023,19.64283146214468
784,Feb 01 2023,19.59072849502062
785,Feb 01 2023,19.61555533222392
786,Feb 01 2023,19.631434073476953
787,Feb 01 2023,19.5894434901944
788,Feb 01 2023,19.251442186599448
789,Feb 01 2023,19.258380556444585
790,Feb 01 2023,19.048765112312015
791,Feb 01 2023,19.07105133449112
792,Feb 01 2023,19.02803391933939
793,Feb 01 2023,19.191211313859363
794,Feb 01 2023,19.196061704089477
795,Feb 01 2023,19.15580528511409
796,Feb 01 2023,19.223197612445436
797,Feb 01 2023,18.896775792409073
798,Feb 01 2023,18.842312890792822
799,Feb 01 2023,18.87341010940118
800,Feb 01 2023,19.015178850781442
801,Feb 01 2023,19.942814084726628
802,Feb 01 2023,20.297177405586236
803,Feb 01 2023,20.443029586754598
804,Feb 01 2023,20.76206124245697
805,Feb 02 2023,20.98193645584691
806,Feb 02 2023,21.675247063834494
807,Feb 02 2023,21.53999366247371
808,Feb 02 2023,22.234458032108037
809,Feb 02 2023,22.164928263915815
810,Feb 02 2023,22.206205551968157
811,Feb 02 2023,22.081995557626207
812,Feb 02 2023,22.048356430290408
813,Feb 02 2023,21.936624655782662
814,Feb 02 2023,21.663230490648765
815,Feb 02 2023,22.003321274358164
816,Feb 02 2023,21.92045705914718
817,Feb 02 2023,21.805319233539603
818,Feb 02 2023,21.826954191611538
819,Feb 02 2023,22.0010783291043
820,Feb 02 2023,22.377102042239482
821,Feb 02 2023,22.501159068587278
822,Feb 02 2023,22.191923176870283
823,Feb 02 2023,22.12170013212388
824,Feb 02 2023,22.116216843228514
825,Feb 02 2023,22.236447209535957
826,Feb 02 2023,21.961769421728093
827,Feb 02 2023,22.0747205265878
828,Feb 02 2023,21.455284909646448
829,Feb 02 2023,21.51655702659969
830,Feb 03 2023,21.2272590021901
831,Feb 03 2023,21.27859281580218
832,Feb 03 2023,21.228944060309622
833,Feb 03 2023,21.00879449948268
834,Feb 03 2023,21.135486685823555
835,Feb 03 2023,21.225075539262047
